_match_key,event_id,match_confidence,home_team,away_team,is_home,status,goals_prevented,goals_prevented_value,crosses,crosses_value,dribbles,dribbles_value,offsides,offsides_value,shots_off_target,shots_off_target_value,shots_on_target,shots_on_target_value,counter_attacks,counter_attacks_value,corner_kicks,corner_kicks_value,possession_lost,possession_lost_value,big_chances,big_chances_value,clearances,clearances_value,tackles,tackles_value,expected_goals,expected_goals_value,long_balls,long_balls_value,free_kicks,free_kicks_value,ball_possession,ball_possession_value,interceptions,interceptions_value,big_chances_missed,big_chances_missed_value,blocked_shots,blocked_shots_value,passes,passes_value,goalkeeper_saves,goalkeeper_saves_value,red_cards,red_cards_value,total_shots,total_shots_value,duels_won,duels_won_value,fouls,fouls_value,accurate_passes,accurate_passes_value,yellow_cards,yellow_cards_value,shots_outside_box,shots_outside_box_value,goal_kicks,goal_kicks_value,shots_inside_box,shots_inside_box_value,throw_ins,throw_ins_value,counter_attack_shots,counter_attack_shots_value,aerials_won,aerials_won_value,error,lookup_error
game:4647926|team:galatasaray spor kulubu,14109767,2.42,Galatasaray,Gaziantep FK,True,finished,0.58,0.5763,11/30 (37%),11.0,17/25 (68%),17.0,0,0.0,9,9.0,3,3.0,,,10,10.0,,,4,4.0,6,6.0,25,25.0,1.77,1.77,29/44 (66%),29.0,12,12.0,68%,68.0,12,12.0,3,3.0,5,5.0,563,563.0,4,4.0,,,17,17.0,,,17,17.0,483,483.0,4,4.0,3,3.0,6,6.0,14,14.0,25,25.0,,,,,,
game:4648765|team:sport lisboa e benfica,14288934,2.39,Rio Ave,Benfica,False,finished,0.50,0.504,8/27 (30%),8.0,11/16 (69%),11.0,0,0.0,11,11.0,8,8.0,,,11,11.0,,,4,4.0,12,12.0,19,19.0,1.78,1.78,23/39 (59%),23.0,12,12.0,63%,63.0,10,10.0,3,3.0,5,5.0,599,599.0,1,1.0,,,24,24.0,,,8,8.0,540,540.0,2,2.0,9,9.0,2,2.0,15,15.0,16,16.0,,,,,,
game:4648764|team:sporting clube de braga,14288932,2.47,Tondela,Sporting Braga,False,finished,1.41,1.4133,2/19 (11%),2.0,9/19 (47%),9.0,0,0.0,2,2.0,4,4.0,,,5,5.0,,,1,1.0,22,22.0,9,9.0,1.58,1.58,22/48 (46%),22.0,18,18.0,66%,66.0,4,4.0,0,0.0,5,5.0,576,576.0,2,2.0,1,1.0,11,11.0,,,14,14.0,490,490.0,4,4.0,3,3.0,2,2.0,8,8.0,22,22.0,,,,,,
game:4648763|team:sporting clube de portugal,14288930,2.47,Sporting CP,Casa Pia,True,finished,0.06,0.0616,3/14 (21%),3.0,7/13 (54%),7.0,2,2.0,10,10.0,4,4.0,,,4,4.0,,,4,4.0,19,19.0,15,15.0,2.03,2.03,14/24 (58%),14.0,12,12.0,61%,61.0,4,4.0,2,2.0,2,2.0,488,488.0,1,1.0,0,0.0,16,16.0,,,12,12.0,430,430.0,0,0.0,8,8.0,3,3.0,8,8.0,16,16.0,,,,,,
game:4647923|team:trabzonspor kulubu,14109764,2.39,Kocaelispor,Trabzonspor,False,finished,-0.35,-0.3534,1/12 (8%),1.0,10/17 (59%),10.0,0,0.0,5,5.0,3,3.0,,,3,3.0,,,2,2.0,26,26.0,30,30.0,0.74,0.74,20/42 (48%),20.0,16,16.0,56%,56.0,9,9.0,1,1.0,2,2.0,465,465.0,4,4.0,,,10,10.0,,,14,14.0,403,403.0,2,2.0,6,6.0,6,6.0,4,4.0,15,15.0,,,,,,
game:4648771|team:vitoria sport clube,14288944,2.45,VitÃ³ria SC,FC Porto,True,finished,-0.02,-0.0239,6/26 (23%),6.0,11/24 (46%),11.0,0,0.0,7,7.0,3,3.0,,,6,6.0,,,2,2.0,19,19.0,13,13.0,1.35,1.35,24/59 (41%),24.0,15,15.0,50%,50.0,14,14.0,2,2.0,10,10.0,368,368.0,2,2.0,1,1.0,20,20.0,,,19,19.0,279,279.0,4,4.0,7,7.0,8,8.0,13,13.0,18,18.0,,,,,,
game:4649485|team:the celtic football club,15038064,2.42,Falkirk FC,Celtic,False,finished,0.86,0.8623,5/18 (28%),5.0,9/16 (56%),9.0,1,1.0,2,2.0,2,2.0,,,4,4.0,,,1,1.0,27,27.0,9,9.0,0.62,0.62,35/69 (51%),35.0,8,8.0,57%,57.0,10,10.0,0,0.0,3,3.0,582,582.0,6,6.0,,,7,7.0,,,10,10.0,487,487.0,1,1.0,1,1.0,13,13.0,6,6.0,22,22.0,,,,,,
game:4649446|team:the celtic football club,14035245,2.39,Celtic,Dundee United,True,finished,0.00,0.0,4/32 (13%),4.0,11/16 (69%),11.0,3,3.0,7,7.0,8,8.0,,,11,11.0,,,6,6.0,16,16.0,8,8.0,3.09,3.09,20/32 (63%),20.0,5,5.0,78%,78.0,3,3.0,3,3.0,7,7.0,795,795.0,0,0.0,,,22,22.0,,,12,12.0,732,732.0,1,1.0,7,7.0,3,3.0,15,15.0,10,10.0,,,,,,
game:4649445|team:rangers football club,14035244,2.39,Aberdeen,Rangers,False,finished,0.92,0.9202,3/16 (19%),3.0,13/24 (54%),13.0,1,1.0,5,5.0,9,9.0,,,6,6.0,,,5,5.0,22,22.0,27,27.0,1.94,1.94,24/51 (47%),24.0,14,14.0,48%,48.0,8,8.0,3,3.0,4,4.0,372,372.0,5,5.0,,,18,18.0,,,12,12.0,294,294.0,3,3.0,10,10.0,6,6.0,8,8.0,16,16.0,,,,,,
game:4649438|team:rangers football club,14884352,2.39,Rangers,Aberdeen,True,finished,0.58,0.5764,9/24 (38%),9.0,12/23 (52%),12.0,3,3.0,11,11.0,8,8.0,,,7,7.0,,,4,4.0,21,21.0,10,10.0,1.81,1.81,20/40 (50%),20.0,12,12.0,64%,64.0,8,8.0,2,2.0,3,3.0,566,566.0,3,3.0,,,22,22.0,,,11,11.0,499,499.0,0,0.0,8,8.0,3,3.0,14,14.0,27,27.0,,,,,,
game:4649463|team:the celtic football club,14035241,2.39,Celtic,Rangers,True,finished,-1.34,-1.3352,6/24 (25%),6.0,7/12 (58%),7.0,0,0.0,6,6.0,9,9.0,,,8,8.0,,,4,4.0,26,26.0,25,25.0,2.33,2.33,14/41 (34%),14.0,13,13.0,66%,66.0,4,4.0,4,4.0,6,6.0,532,532.0,1,1.0,,,21,21.0,,,13,13.0,440,440.0,0,0.0,7,7.0,4,4.0,14,14.0,19,19.0,,,,,,
game:4648829|team:futebol clube do porto,14288920,2.42,Santa Clara,FC Porto,False,finished,0.00,0.0,6/16 (38%),6.0,7/17 (41%),7.0,2,2.0,1,1.0,5,5.0,,,7,7.0,,,1,1.0,28,28.0,18,18.0,1.08,1.08,18/35 (51%),18.0,20,20.0,57%,57.0,4,4.0,,,2,2.0,428,428.0,0,0.0,,,8,8.0,,,22,22.0,360,360.0,4,4.0,4,4.0,8,8.0,4,4.0,14,14.0,,,,,,
game:4649463|team:rangers football club,14035241,2.39,Celtic,Rangers,False,finished,0.93,0.9345,1/12 (8%),1.0,11/24 (46%),11.0,3,3.0,0,0.0,4,4.0,,,5,5.0,,,3,3.0,36,36.0,20,20.0,1.06,1.06,22/55 (40%),22.0,13,13.0,34%,34.0,10,10.0,1,1.0,5,5.0,277,277.0,9,9.0,,,9,9.0,,,13,13.0,195,195.0,3,3.0,2,2.0,10,10.0,7,7.0,25,25.0,,,,,,
game:4648830|team:sport lisboa e benfica,14288921,2.39,Benfica,Estoril Praia,True,finished,0.69,0.6937,4/15 (27%),4.0,11/21 (52%),11.0,2,2.0,7,7.0,3,3.0,,,7,7.0,,,3,3.0,13,13.0,20,20.0,2.27,2.27,19/42 (45%),19.0,14,14.0,51%,51.0,8,8.0,0,0.0,10,10.0,415,415.0,3,3.0,,,20,20.0,,,12,12.0,338,338.0,0,0.0,7,7.0,6,6.0,13,13.0,11,11.0,,,,,,
game:4648834|team:sporting clube de braga,14288929,2.5,CF Estrela Amadora,Sporting Braga,False,finished,-1.32,-1.3185,5/20 (25%),5.0,6/15 (40%),6.0,0,0.0,4,4.0,6,6.0,,,7,7.0,,,5,5.0,17,17.0,15,15.0,3.27,3.27,6/27 (22%),6.0,13,13.0,58%,58.0,5,5.0,2,2.0,0,0.0,501,501.0,1,1.0,,,10,10.0,,,8,8.0,429,429.0,1,1.0,2,2.0,8,8.0,8,8.0,21,21.0,,,,,,
game:4648828|team:sporting clube de portugal,14288919,2.47,Gil Vicente,Sporting CP,False,finished,0.94,0.9352,8/22 (36%),8.0,14/22 (64%),14.0,0,0.0,6,6.0,4,4.0,,,7,7.0,,,3,3.0,26,26.0,14,14.0,1.41,1.41,14/34 (41%),14.0,17,17.0,64%,64.0,9,9.0,2,2.0,4,4.0,464,464.0,8,8.0,1,1.0,14,14.0,,,14,14.0,404,404.0,4,4.0,7,7.0,4,4.0,7,7.0,12,12.0,,,,,,
game:4648831|team:vitoria sport clube,14288923,2.335,VitÃ³ria SC,CD Nacional,True,finished,-0.46,-0.4619,0/16 (0%),0.0,5/13 (38%),5.0,3,3.0,3,3.0,4,4.0,,,2,2.0,,,1,1.0,17,17.0,15,15.0,0.86,0.86,31/52 (60%),31.0,18,18.0,56%,56.0,9,9.0,1,1.0,2,2.0,391,391.0,3,3.0,,,9,9.0,,,20,20.0,323,323.0,1,1.0,2,2.0,10,10.0,7,7.0,25,25.0,,,,,,
game:4649455|team:the celtic football club,14035236,2.39,Motherwell,Celtic,False,finished,0.29,0.2913,3/17 (18%),3.0,8/17 (47%),8.0,2,2.0,2,2.0,3,3.0,,,3,3.0,,,0,0.0,20,20.0,15,15.0,0.66,0.66,23/45 (51%),23.0,7,7.0,57%,57.0,7,7.0,,,3,3.0,595,595.0,4,4.0,,,8,8.0,,,14,14.0,527,527.0,4,4.0,2,2.0,6,6.0,6,6.0,26,26.0,,,,,,
game:4649456|team:rangers football club,14035240,2.305,Rangers,St. Mirren,True,finished,0.87,0.8742,4/18 (22%),4.0,9/14 (64%),9.0,2,2.0,6,6.0,5,5.0,,,5,5.0,,,3,3.0,47,47.0,11,11.0,1.89,1.89,18/40 (45%),18.0,14,14.0,59%,59.0,6,6.0,1,1.0,5,5.0,456,456.0,3,3.0,,,16,16.0,,,8,8.0,381,381.0,1,1.0,3,3.0,2,2.0,13,13.0,17,17.0,,,,,,
game:4649472|team:the celtic football club,14035228,2.39,Livingston,Celtic,False,finished,-0.89,-0.8867,6/24 (25%),6.0,8/14 (57%),8.0,1,1.0,8,8.0,7,7.0,,,4,4.0,,,5,5.0,44,44.0,13,13.0,3.83,3.83,19/41 (46%),19.0,13,13.0,66%,66.0,6,6.0,2,2.0,3,3.0,642,642.0,1,1.0,,,18,18.0,,,6,6.0,566,566.0,0,0.0,5,5.0,5,5.0,13,13.0,20,20.0,,,,,,
game:4648775|team:futebol clube do porto,14288909,2.5,FC Porto,AVS - Futebol SAD,True,finished,0.01,0.0142,9/29 (31%),9.0,12/23 (52%),12.0,1,1.0,11,11.0,4,4.0,,,7,7.0,,,4,4.0,14,14.0,18,18.0,2.58,2.58,13/33 (39%),13.0,6,6.0,70%,70.0,3,3.0,2,2.0,3,3.0,559,559.0,1,1.0,,,18,18.0,,,8,8.0,468,468.0,1,1.0,5,5.0,6,6.0,13,13.0,24,24.0,,,,,,
game:4648772|team:vitoria sport clube,14288905,2.42,Casa Pia,VitÃ³ria SC,False,finished,0.34,0.3378,4/26 (15%),4.0,6/9 (67%),6.0,2,2.0,7,7.0,2,2.0,,,3,3.0,,,3,3.0,15,15.0,9,9.0,1.38,1.38,16/58 (28%),16.0,23,23.0,56%,56.0,3,3.0,3,3.0,4,4.0,361,361.0,2,2.0,,,13,13.0,,,11,11.0,277,277.0,2,2.0,5,5.0,8,8.0,8,8.0,27,27.0,,,,,,
game:4649473|team:rangers football club,14035231,2.39,Rangers,Motherwell,True,finished,0.76,0.7591,10/27 (37%),10.0,11/19 (58%),11.0,1,1.0,8,8.0,13,13.0,,,5,5.0,,,7,7.0,21,21.0,30,30.0,4.04,4.04,20/52 (38%),20.0,11,11.0,46%,46.0,9,9.0,6,6.0,7,7.0,468,468.0,5,5.0,,,28,28.0,,,15,15.0,392,392.0,3,3.0,6,6.0,7,7.0,22,22.0,19,19.0,,,,,,
game:4648780|team:sport lisboa e benfica,14288915,2.47,Sporting Braga,Benfica,False,finished,0.24,0.2392,6/14 (43%),6.0,9/15 (60%),9.0,1,1.0,7,7.0,6,6.0,,,5,5.0,,,3,3.0,7,7.0,16,16.0,1.23,1.23,23/44 (52%),23.0,14,14.0,51%,51.0,8,8.0,2,2.0,1,1.0,500,500.0,1,1.0,0,0.0,14,14.0,,,9,9.0,410,410.0,2,2.0,4,4.0,2,2.0,10,10.0,19,19.0,,,,,,
game:4648780|team:sporting clube de braga,14288915,2.47,Sporting Braga,Benfica,True,finished,0.19,0.1894,1/9 (11%),1.0,10/20 (50%),10.0,1,1.0,4,4.0,3,3.0,,,1,1.0,,,3,3.0,12,12.0,10,10.0,1.70,1.7,5/37 (14%),5.0,8,8.0,49%,49.0,13,13.0,1,1.0,4,4.0,488,488.0,4,4.0,1,1.0,11,11.0,,,14,14.0,408,408.0,4,4.0,5,5.0,9,9.0,6,6.0,20,20.0,,,,,,
game:4648778|team:sporting clube de portugal,14288913,2.47,Sporting CP,Rio Ave,True,finished,0.00,0.0,7/23 (30%),7.0,5/12 (42%),5.0,,,7,7.0,12,12.0,,,8,8.0,,,7,7.0,13,13.0,29,29.0,3.45,3.45,28/41 (68%),28.0,6,6.0,59%,59.0,11,11.0,3,3.0,4,4.0,583,583.0,0,0.0,,,23,23.0,,,13,13.0,527,527.0,1,1.0,4,4.0,3,3.0,19,19.0,13,13.0,,,,,,
game:4648786|team:sporting clube de portugal,14288863,2.5,VitÃ³ria SC,Sporting CP,False,finished,-0.42,-0.4184,6/14 (43%),6.0,7/13 (54%),7.0,1,1.0,5,5.0,7,7.0,,,5,5.0,,,4,4.0,37,37.0,22,22.0,2.57,2.57,15/31 (48%),15.0,21,21.0,56%,56.0,3,3.0,2,2.0,4,4.0,425,425.0,4,4.0,0,0.0,16,16.0,,,14,14.0,371,371.0,5,5.0,5,5.0,10,10.0,11,11.0,7,7.0,,,,,,
game:4648786|team:vitoria sport clube,14288863,2.5,VitÃ³ria SC,Sporting CP,True,finished,-1.24,-1.2387,3/23 (13%),3.0,10/22 (45%),10.0,1,1.0,8,8.0,5,5.0,,,2,2.0,,,0,0.0,14,14.0,20,20.0,0.72,0.72,23/42 (55%),23.0,14,14.0,44%,44.0,4,4.0,0,0.0,4,4.0,322,322.0,3,3.0,1,1.0,17,17.0,,,21,21.0,267,267.0,3,3.0,10,10.0,8,8.0,7,7.0,16,16.0,,,,,,
game:4647914|team:besiktas jimnastik kulubu,14109754,2.42,BeÅŸiktaÅŸ JK,Ã‡aykur Rizespor,True,finished,0.38,0.3803,3/17 (18%),3.0,6/21 (29%),6.0,,,8,8.0,5,5.0,,,4,4.0,,,4,4.0,19,19.0,19,19.0,1.42,1.42,22/49 (45%),22.0,14,14.0,61%,61.0,8,8.0,3,3.0,3,3.0,450,450.0,1,1.0,,,16,16.0,,,13,13.0,371,371.0,3,3.0,6,6.0,14,14.0,10,10.0,9,9.0,,,,,,
game:4649475|team:the celtic football club,14035218,2.39,Celtic,Aberdeen,True,finished,-0.41,-0.4129,9/39 (23%),9.0,8/12 (67%),8.0,3,3.0,15,15.0,10,10.0,,,8,8.0,,,8,8.0,15,15.0,13,13.0,4.87,4.87,23/40 (57%),23.0,13,13.0,73%,73.0,6,6.0,5,5.0,6,6.0,701,701.0,1,1.0,0,0.0,31,31.0,,,12,12.0,640,640.0,1,1.0,10,10.0,4,4.0,21,21.0,14,14.0,,,,,,
game:4648783|team:futebol clube do porto,14288796,2.45,FC Alverca,FC Porto,False,finished,0.64,0.64,3/17 (18%),3.0,12/26 (46%),12.0,3,3.0,2,2.0,6,6.0,,,1,1.0,,,2,2.0,20,20.0,18,18.0,1.16,1.16,24/42 (57%),24.0,8,8.0,60%,60.0,9,9.0,0,0.0,6,6.0,494,494.0,5,5.0,,,14,14.0,,,12,12.0,438,438.0,1,1.0,2,2.0,4,4.0,12,12.0,20,20.0,,,,,,
game:4647912|team:fenerbahce spor kulubu,14109752,2.39,EyÃ¼pspor,FenerbahÃ§e,False,finished,1.03,1.028,3/12 (25%),3.0,5/11 (45%),5.0,3,3.0,8,8.0,7,7.0,,,5,5.0,,,4,4.0,8,8.0,13,13.0,1.70,1.7,31/41 (76%),31.0,12,12.0,57%,57.0,9,9.0,2,2.0,8,8.0,481,481.0,3,3.0,,,23,23.0,,,13,13.0,433,433.0,1,1.0,9,9.0,7,7.0,14,14.0,19,19.0,,,,,,
game:4647918|team:galatasaray spor kulubu,14109758,2.39,Galatasaray,KasÄ±mpaÅŸa,True,finished,0.00,0.0,9/32 (28%),9.0,15/26 (58%),15.0,1,1.0,11,11.0,7,7.0,,,10,10.0,,,2,2.0,15,15.0,17,17.0,2.87,2.87,37/51 (73%),37.0,13,13.0,71%,71.0,10,10.0,2,2.0,9,9.0,550,550.0,0,0.0,,,27,27.0,,,11,11.0,503,503.0,2,2.0,3,3.0,3,3.0,24,24.0,21,21.0,,,,,,
game:4649477|team:rangers football club,14035222,2.39,Heart of Midlothian,Rangers,False,finished,-0.06,-0.0615,8/31 (26%),8.0,12/16 (75%),12.0,2,2.0,5,5.0,2,2.0,,,10,10.0,,,4,4.0,26,26.0,15,15.0,2.33,2.33,15/53 (28%),15.0,12,12.0,58%,58.0,4,4.0,3,3.0,4,4.0,424,424.0,3,3.0,,,11,11.0,,,10,10.0,326,326.0,1,1.0,3,3.0,12,12.0,8,8.0,18,18.0,,,,,,
game:4648785|team:sport lisboa e benfica,14288840,2.39,Benfica,FamalicÃ£o,True,finished,0.43,0.4269,5/15 (33%),5.0,15/23 (65%),15.0,1,1.0,2,2.0,6,6.0,,,5,5.0,,,1,1.0,23,23.0,23,23.0,1.28,1.28,23/50 (46%),23.0,19,19.0,55%,55.0,6,6.0,,,2,2.0,521,521.0,2,2.0,,,10,10.0,,,11,11.0,443,443.0,0,0.0,3,3.0,2,2.0,7,7.0,18,18.0,,,,,,
game:4648789|team:sporting clube de braga,14288903,2.47,Estoril Praia,Sporting Braga,False,finished,0.56,0.5556,7/19 (37%),7.0,11/14 (79%),11.0,3,3.0,5,5.0,5,5.0,,,5,5.0,,,4,4.0,22,22.0,14,14.0,1.94,1.94,20/45 (44%),20.0,12,12.0,68%,68.0,2,2.0,4,4.0,2,2.0,686,686.0,6,6.0,,,12,12.0,,,8,8.0,593,593.0,2,2.0,3,3.0,6,6.0,9,9.0,21,21.0,,,,,,
game:4647919|team:trabzonspor kulubu,14109759,2.39,GenÃ§lerbirliÄŸi,Trabzonspor,False,finished,-0.28,-0.2795,5/22 (23%),5.0,9/13 (69%),9.0,3,3.0,6,6.0,7,7.0,,,6,6.0,,,3,3.0,18,18.0,18,18.0,2.60,2.6,21/38 (55%),21.0,5,5.0,63%,63.0,4,4.0,1,1.0,1,1.0,458,458.0,5,5.0,,,14,14.0,,,15,15.0,399,399.0,2,2.0,5,5.0,10,10.0,9,9.0,20,20.0,,,,,,
game:4649433|team:the celtic football club,14909726,2.39,Dundee United,Celtic,False,finished,-0.19,-0.1855,6/28 (21%),6.0,7/18 (39%),7.0,3,3.0,12,12.0,2,2.0,,,6,6.0,,,6,6.0,52,52.0,17,17.0,3.20,3.2,31/66 (47%),31.0,10,10.0,73%,73.0,7,7.0,5,5.0,4,4.0,600,600.0,5,5.0,,,18,18.0,,,3,3.0,513,513.0,1,1.0,7,7.0,10,10.0,11,11.0,30,30.0,,,,,,
game:4647869|team:besiktas jimnastik kulubu,14109735,2.42,Trabzonspor,BeÅŸiktaÅŸ JK,False,finished,-0.66,-0.6558,1/5 (20%),1.0,1/4 (25%),1.0,1,1.0,3,3.0,5,5.0,,,1,1.0,,,4,4.0,63,63.0,18,18.0,1.26,1.26,16/49 (33%),16.0,7,7.0,24%,24.0,6,6.0,2,2.0,1,1.0,195,195.0,10,10.0,1,1.0,9,9.0,,,8,8.0,125,125.0,5,5.0,2,2.0,17,17.0,7,7.0,14,14.0,,,,,,
game:4648678|team:futebol clube do porto,14131983,2.45,FC Porto,CF Estrela Amadora,True,finished,-0.25,-0.2535,6/22 (27%),6.0,8/21 (38%),8.0,1,1.0,7,7.0,7,7.0,,,4,4.0,,,2,2.0,9,9.0,23,23.0,2.95,2.95,21/37 (57%),21.0,16,16.0,66%,66.0,21,21.0,,,7,7.0,552,552.0,0,0.0,,,21,21.0,,,13,13.0,479,479.0,1,1.0,4,4.0,3,3.0,17,17.0,25,25.0,,,,,,
game:4642970|team:fussballclub red bull salzburg,14065657,2.5,Red Bull Salzburg,Wolfsberger AC,True,finished,0.33,0.3341,7/25 (28%),7.0,13/25 (52%),13.0,2,2.0,7,7.0,4,4.0,,,7,7.0,,,6,6.0,27,27.0,17,17.0,3.34,3.34,36/49 (73%),36.0,7,7.0,59%,59.0,5,5.0,6,6.0,6,6.0,505,505.0,2,2.0,1,1.0,17,17.0,,,12,12.0,418,418.0,4,4.0,7,7.0,8,8.0,10,10.0,26,26.0,,,,,,
game:4647873|team:fenerbahce spor kulubu,14109739,2.47,FenerbahÃ§e,Konyaspor,True,finished,0.70,0.6981,4/15 (27%),4.0,9/15 (60%),9.0,1,1.0,4,4.0,9,9.0,,,4,4.0,,,4,4.0,16,16.0,22,22.0,3.42,3.42,32/46 (70%),32.0,8,8.0,53%,53.0,8,8.0,2,2.0,4,4.0,464,464.0,5,5.0,,,17,17.0,,,15,15.0,408,408.0,2,2.0,5,5.0,8,8.0,12,12.0,27,27.0,,,,,,
game:4647868|team:galatasaray spor kulubu,14109734,2.47,Antalyaspor,Galatasaray,False,finished,0.23,0.2284,6/14 (43%),6.0,7/17 (41%),7.0,1,1.0,6,6.0,6,6.0,,,3,3.0,,,4,4.0,29,29.0,15,15.0,1.88,1.88,31/51 (61%),31.0,8,8.0,63%,63.0,7,7.0,3,3.0,1,1.0,579,579.0,2,2.0,,,13,13.0,,,14,14.0,512,512.0,2,2.0,1,1.0,5,5.0,12,12.0,13,13.0,,,,,,
game:4649482|team:rangers football club,14035220,2.39,Rangers,Hibernian,True,finished,0.05,0.0537,6/18 (33%),6.0,9/19 (47%),9.0,2,2.0,3,3.0,8,8.0,,,5,5.0,,,3,3.0,32,32.0,15,15.0,1.84,1.84,23/47 (49%),23.0,14,14.0,52%,52.0,10,10.0,2,2.0,8,8.0,413,413.0,2,2.0,,,19,19.0,,,17,17.0,358,358.0,1,1.0,4,4.0,8,8.0,15,15.0,20,20.0,,,,,,
game:4648680|team:sport lisboa e benfica,14131986,2.39,Moreirense,Benfica,False,finished,0.16,0.1573,2/8 (25%),2.0,15/20 (75%),15.0,1,1.0,2,2.0,5,5.0,,,4,4.0,,,3,3.0,15,15.0,16,16.0,1.00,1.0,19/44 (43%),19.0,19,19.0,47%,47.0,10,10.0,1,1.0,3,3.0,475,475.0,2,2.0,,,10,10.0,,,15,15.0,410,410.0,0,0.0,2,2.0,3,3.0,8,8.0,13,13.0,,,,,,
game:4648675|team:sporting clube de braga,14131980,2.47,Sporting Braga,Santa Clara,True,finished,0.67,0.6748,2/15 (13%),2.0,5/12 (42%),5.0,1,1.0,1,1.0,3,3.0,,,5,5.0,,,1,1.0,18,18.0,16,16.0,0.85,0.85,19/36 (53%),19.0,15,15.0,67%,67.0,5,5.0,0,0.0,2,2.0,770,770.0,2,2.0,,,6,6.0,,,10,10.0,703,703.0,1,1.0,1,1.0,3,3.0,5,5.0,16,16.0,,,,,,
game:4648676|team:sporting clube de portugal,14131981,2.55,Sporting CP,AVS - Futebol SAD,True,finished,1.26,1.2616,5/24 (21%),5.0,16/28 (57%),16.0,0,0.0,9,9.0,14,14.0,,,8,8.0,,,3,3.0,12,12.0,10,10.0,2.70,2.7,17/30 (57%),17.0,9,9.0,67%,67.0,7,7.0,,,1,1.0,530,530.0,3,3.0,,,24,24.0,,,11,11.0,460,460.0,1,1.0,9,9.0,1,1.0,15,15.0,16,16.0,,,,,,
game:4647869|team:trabzonspor kulubu,14109735,2.42,Trabzonspor,BeÅŸiktaÅŸ JK,True,finished,-1.00,-0.9983,2/36 (6%),2.0,15/27 (56%),15.0,1,1.0,13,13.0,13,13.0,,,7,7.0,,,1,1.0,11,11.0,13,13.0,1.28,1.28,23/38 (61%),23.0,8,8.0,76%,76.0,6,6.0,1,1.0,8,8.0,601,601.0,2,2.0,0,0.0,34,34.0,,,7,7.0,548,548.0,2,2.0,20,20.0,4,4.0,14,14.0,29,29.0,,,,,,
game:4648681|team:vitoria sport clube,14131987,2.42,Rio Ave,VitÃ³ria SC,False,finished,0.13,0.1344,5/29 (17%),5.0,8/18 (44%),8.0,1,1.0,8,8.0,3,3.0,,,6,6.0,,,2,2.0,15,15.0,16,16.0,1.40,1.4,26/46 (57%),26.0,15,15.0,57%,57.0,8,8.0,1,1.0,5,5.0,483,483.0,2,2.0,0,0.0,16,16.0,,,15,15.0,426,426.0,4,4.0,8,8.0,6,6.0,8,8.0,19,19.0,,,,,,
game:4715979|team:the celtic football club,14572728,2.42,Celtic,AS Roma,True,finished,-1.08,-1.0782,1/9 (11%),1.0,6/12 (50%),6.0,3,3.0,5,5.0,2,2.0,,,4,4.0,,,3,3.0,14,14.0,13,13.0,1.34,1.34,28/65 (43%),28.0,8,8.0,57%,57.0,7,7.0,3,3.0,2,2.0,599,599.0,3,3.0,,,9,9.0,,,10,10.0,508,508.0,0,0.0,3,3.0,9,9.0,6,6.0,26,26.0,,,,,,
game:4715922|team:futebol clube do porto,14572635,2.335,FC Porto,MalmÃ¶ FF,True,finished,-0.61,-0.6053,6/24 (25%),6.0,11/16 (69%),11.0,,,8,8.0,11,11.0,,,5,5.0,,,7,7.0,10,10.0,19,19.0,2.81,2.81,14/28 (50%),14.0,16,16.0,59%,59.0,15,15.0,5,5.0,3,3.0,524,524.0,2,2.0,,,22,22.0,,,13,13.0,460,460.0,0,0.0,7,7.0,3,3.0,15,15.0,22,22.0,,,,,,
game:4715995|team:fussballclub red bull salzburg,14572768,2.5,SC Freiburg,Red Bull Salzburg,False,finished,0.22,0.217,3/10 (30%),3.0,9/19 (47%),9.0,2,2.0,3,3.0,3,3.0,,,2,2.0,,,1,1.0,33,33.0,23,23.0,0.43,0.43,15/45 (33%),15.0,11,11.0,41%,41.0,9,9.0,1,1.0,0,0.0,376,376.0,4,4.0,1,1.0,6,6.0,,,11,11.0,298,298.0,1,1.0,3,3.0,13,13.0,3,3.0,16,16.0,,,,,,
game:4716052|team:fenerbahce spor kulubu,14572825,2.305,SK Brann,FenerbahÃ§e,False,finished,0.35,0.3477,10/31 (32%),10.0,5/13 (38%),5.0,3,3.0,6,6.0,10,10.0,,,10,10.0,,,7,7.0,17,17.0,17,17.0,3.73,3.73,42/65 (65%),42.0,8,8.0,69%,69.0,2,2.0,3,3.0,4,4.0,595,595.0,2,2.0,0,0.0,20,20.0,,,10,10.0,527,527.0,1,1.0,9,9.0,6,6.0,11,11.0,20,20.0,,,,,,
game:4715096|team:galatasaray spor kulubu,14566928,2.42,AS Monaco,Galatasaray,False,finished,1.67,1.6651,6/17 (35%),6.0,13/21 (62%),13.0,2,2.0,7,7.0,2,2.0,,,3,3.0,,,2,2.0,23,23.0,12,12.0,1.29,1.29,29/59 (49%),29.0,12,12.0,58%,58.0,8,8.0,2,2.0,4,4.0,466,466.0,4,4.0,,,13,13.0,,,15,15.0,392,392.0,2,2.0,4,4.0,10,10.0,9,9.0,18,18.0,,,,,,
